Notes,County,County Code,Deaths,Population,Crude Rate,county_fips,Deaths_adjusted,Crude Rate_adjusted,label
,"Liberty County, GA",13179,Suppressed,1388383,Suppressed,13179,5,3.6013117417888294e-06,0
,"McDuffie County, GA",13189,Suppressed,472133,Suppressed,13189,5,1.0590236225809252e-05,1
,"McIntosh County, GA",13191,Suppressed,291473,Suppressed,13191,5,1.7154247563239133e-05,1
,"Macon County, GA",13193,Suppressed,307884,Suppressed,13193,5,1.6239882553169375e-05,1
,"Madison County, GA",13195,Suppressed,612171,Suppressed,13195,5,8.167652502323697e-06,1
,"Marion County, GA",13197,Suppressed,179721,Suppressed,13197,5,2.7820900173046e-05,1
,"Muscogee County, GA",13215,Suppressed,4208313,Suppressed,13215,5,1.1881245525225903e-06,0
,"Newton County, GA",13217,Suppressed,2048900,Suppressed,13217,5,2.440333837668993e-06,0
,"Oconee County, GA",13219,Suppressed,713338,Suppressed,13219,5,7.009299939159277e-06,0
,"Paulding County, GA",13223,Suppressed,2894649,Suppressed,13223,5,1.727325143739362e-06,0
,"Peach County, GA",13225,Suppressed,576612,Suppressed,13225,5,8.671342254410245e-06,1
,"Pickens County, GA",13227,Suppressed,629170,Suppressed,13227,5,7.946977764356215e-06,0
,"Polk County, GA",13233,Suppressed,895782,Suppressed,13233,5,5.581715194098564e-06,0
,"Pulaski County, GA",13235,Suppressed,242887,Suppressed,13235,5,2.0585704463392443e-05,1
,"Putnam County, GA",13237,Suppressed,456067,Suppressed,13237,5,1.0963301444743865e-05,1
,"Rockdale County, GA",13247,Suppressed,1816546,Suppressed,13247,5,2.752476403019797e-06,0
,"Seminole County, GA",13253,Suppressed,193402,Suppressed,13253,5,2.5852886733332645e-05,1
,"Stephens County, GA",13257,Suppressed,565666,Suppressed,13257,5,8.839138290086376e-06,1
,"Sumter County, GA",13261,Suppressed,702210,Suppressed,13261,5,7.12037709517096e-06,0
,"Tattnall County, GA",13267,Suppressed,532325,Suppressed,13267,5,9.392758183440568e-06,1
,"Terrell County, GA",13273,Suppressed,211802,Suppressed,13273,5,2.3606953664271346e-05,1
,"Thomas County, GA",13275,Suppressed,969421,Suppressed,13275,5,5.1577178542655875e-06,0
,"Tift County, GA",13277,Suppressed,875151,Suppressed,13277,5,5.7132997619839316e-06,0
,"Toombs County, GA",13279,Suppressed,589981,Suppressed,13279,5,8.474849190058663e-06,1
,"Towns County, GA",13281,Suppressed,232365,Suppressed,13281,5,2.1517870591526262e-05,1
,"Troup County, GA",13285,Suppressed,1445843,Suppressed,13285,5,3.4581901354434748e-06,0
,"Turner County, GA",13287,Suppressed,192611,Suppressed,13287,5,2.5959057374708608e-05,1
,"Union County, GA",13291,Suppressed,462656,Suppressed,13291,5,1.0807165583068197e-05,1
,"Upson County, GA",13293,Suppressed,594019,Suppressed,13293,5,8.417239179218173e-06,1
,"Walker County, GA",13295,Suppressed,1466594,Suppressed,13295,5,3.4092598224184744e-06,0
,"Walton County, GA",13297,Suppressed,1765886,Suppressed,13297,5,2.8314398551208855e-06,0
,"Ware County, GA",13299,Suppressed,784646,Suppressed,13299,5,6.372300374946154e-06,0
,"Warren County, GA",13301,Suppressed,127942,Suppressed,13301,5,3.9080208219349394e-05,1
,"Washington County, GA",13303,Suppressed,458111,Suppressed,13303,5,1.0914385378216197e-05,1
,"Wayne County, GA",13305,Suppressed,640088,Suppressed,13305,5,7.811425928934771e-06,0
,"Wheeler County, GA",13309,Suppressed,159858,Suppressed,13309,5,3.127775901112237e-05,1
,"Whitfield County, GA",13313,Suppressed,2154121,Suppressed,13313,5,2.321132378357576e-06,0
,"Wilcox County, GA",13315,Suppressed,194965,Suppressed,13315,5,2.5645628702587643e-05,1
,"Wilkes County, GA",13317,Suppressed,226702,Suppressed,13317,5,2.205538548402749e-05,1
,"Hawaii County, HI",15001,Suppressed,3954961,Suppressed,15001,5,1.2642349697000806e-06,0
,"Maui County, HI",15009,Suppressed,3332215,Suppressed,15009,5,1.50050341889704e-06,0
,"Ada County, ID",16001,Suppressed,8577851,Suppressed,16001,5,5.828965786418999e-07,0
,"Bingham County, ID",16011,Suppressed,976561,Suppressed,16011,5,5.12000786433208e-06,0
,"Blaine County, ID",16013,Suppressed,466026,Suppressed,16013,5,1.0729015119328105e-05,1
,"Bonner County, ID",16017,Suppressed,896828,Suppressed,16017,5,5.575205056041961e-06,0
,"Bonneville County, ID",16019,Suppressed,2225403,Suppressed,16019,5,2.246784065627664e-06,0
,"Camas County, ID",16025,Suppressed,23575,Suppressed,16025,5,0.00021208907741251324,1
,"Cassia County, ID",16031,Suppressed,496625,Suppressed,16031,5,1.0067958721369242e-05,1
,"Clearwater County, ID",16035,Suppressed,191276,Suppressed,16035,5,2.6140237144231373e-05,1
,"Elmore County, ID",16039,Suppressed,589952,Suppressed,16039,5,8.475265784334997e-06,1
,"Franklin County, ID",16041,Suppressed,277315,Suppressed,16041,5,1.8030038043380273e-05,1
,"Gem County, ID",16045,Suppressed,365724,Suppressed,16045,5,1.3671511850466473e-05,1
,"Gooding County, ID",16047,Suppressed,328499,Suppressed,16047,5,1.5220746486290674e-05,1
,"Kootenai County, ID",16055,Suppressed,3012779,Suppressed,16055,5,1.6595973352177507e-06,0
,"Lemhi County, ID",16059,Suppressed,171722,Suppressed,16059,5,2.911682836212017e-05,1
,"Nez Perce County, ID",16069,Suppressed,858293,Suppressed,16069,5,5.8255164611618645e-06,0
,"Owyhee County, ID",16073,Suppressed,248477,Suppressed,16073,5,2.0122586798778156e-05,1
,"Payette County, ID",16075,Suppressed,490848,Suppressed,16075,5,1.0186452832648803e-05,1
,"Shoshone County, ID",16079,Suppressed,283772,Suppressed,16079,5,1.761977925940544e-05,1
,"Teton County, ID",16081,Suppressed,204537,Suppressed,16081,5,2.4445454856578516e-05,1
,"Twin Falls County, ID",16083,Suppressed,1667601,Suppressed,16083,5,2.998319142288833e-06,0
,"Washington County, ID",16087,Suppressed,221502,Suppressed,16087,5,2.2573159610296973e-05,1
,"Adams County, IL",17001,Suppressed,1472844,Suppressed,17001,5,3.3947926596435196e-06,0
,"Alexander County, IL",17003,Suppressed,175821,Suppressed,17003,5,2.8438013661621762e-05,1
,"Boone County, IL",17007,Suppressed,1118766,Suppressed,17007,5,4.469209825825954e-06,0
,"Bureau County, IL",17011,Suppressed,756664,Suppressed,17011,5,6.607952803357897e-06,0
,"Calhoun County, IL",17013,Suppressed,110081,Suppressed,17013,5,4.542109900891162e-05,1
,"Cass County, IL",17017,Suppressed,291692,Suppressed,17017,5,1.7141368292582586e-05,1
,"Champaign County, IL",17019,Suppressed,4352382,Suppressed,17019,5,1.148796222390406e-06,0
,"Christian County, IL",17021,Suppressed,756314,Suppressed,17021,5,6.6110107706587475e-06,0
,"Clay County, IL",17025,Suppressed,303834,Suppressed,17025,5,1.6456354456709914e-05,1
,"Clinton County, IL",17027,Suppressed,816683,Suppressed,17027,5,6.1223265330611755e-06,0
,"Crawford County, IL",17033,Suppressed,433227,Suppressed,17033,5,1.154129359435123e-05,1
,"De Witt County, IL",17039,Suppressed,361372,Suppressed,17039,5,1.3836157754336252e-05,1
,"Douglas County, IL",17041,Suppressed,437278,Suppressed,17041,5,1.1434373556410339e-05,1
,"DuPage County, IL",17043,Suppressed,20200825,Suppressed,17043,5,2.475146435851011e-07,0
,"Edgar County, IL",17045,Suppressed,405601,Suppressed,17045,5,1.232738578060705e-05,1
,"Effingham County, IL",17049,Suppressed,753913,Suppressed,17049,5,6.632064973014128e-06,0
,"Ford County, IL",17053,Suppressed,304927,Suppressed,17053,5,1.639736723871615e-05,1
,"Franklin County, IL",17055,Suppressed,861967,Suppressed,17055,5,5.800686105152518e-06,0
,"Fulton County, IL",17057,Suppressed,806165,Suppressed,17057,5,6.202204263395211e-06,0
,"Gallatin County, IL",17059,Suppressed,124342,Suppressed,17059,5,4.021167425326921e-05,1
,"Grundy County, IL",17063,Suppressed,1026538,Suppressed,17063,5,4.870740294075816e-06,0
,"Henry County, IL",17073,Suppressed,1101910,Suppressed,17073,5,4.537575664074199e-06,0
,"Iroquois County, IL",17075,Suppressed,649565,Suppressed,17075,5,7.697459068761401e-06,0
,"Jefferson County, IL",17081,Suppressed,857070,Suppressed,17081,5,5.833829208816082e-06,0
,"Johnson County, IL",17087,Suppressed,279617,Suppressed,17087,5,1.7881602334622e-05,1
,"Kankakee County, IL",17091,Suppressed,2407038,Suppressed,17091,5,2.077241821691224e-06,0
,"Kendall County, IL",17093,Suppressed,2215606,Suppressed,17093,5,2.25671892926811e-06,0
,"Knox County, IL",17095,Suppressed,1159816,Suppressed,17095,5,4.311028645923147e-06,0
,"Lake County, IL",17097,Suppressed,15138115,Suppressed,17097,5,3.3029211364823163e-07,0
,"LaSalle County, IL",17099,Suppressed,2459528,Suppressed,17099,5,2.0329103795524994e-06,0
,"Lee County, IL",17103,Suppressed,776884,Suppressed,17103,5,6.435967274393603e-06,0
,"Livingston County, IL",17105,Suppressed,841446,Suppressed,17105,5,5.942151962217421e-06,0
,"Logan County, IL",17107,Suppressed,663263,Suppressed,17107,5,7.538487749203558e-06,0
,"McDonough County, IL",17109,Suppressed,705487,Suppressed,17109,5,7.087302813517471e-06,0
,"McHenry County, IL",17111,Suppressed,6528920,Suppressed,17111,5,7.658234439999265e-07,0
,"McLean County, IL",17113,Suppressed,3643645,Suppressed,17113,5,1.3722522364280823e-06,0
,"Macon County, IL",17115,Suppressed,2413369,Suppressed,17115,5,2.071792585385824e-06,0
,"Macoupin County, IL",17117,Suppressed,1041565,Suppressed,17117,5,4.800468525728111e-06,0
,"Marion County, IL",17121,Suppressed,866778,Suppressed,17121,5,5.768489740164148e-06,0
,"Marshall County, IL",17123,Suppressed,273875,Suppressed,17123,5,1.8256503879507074e-05,1
,"Mason County, IL",17125,Suppressed,323410,Suppressed,17125,5,1.546025169289756e-05,1
,"Massac County, IL",17127,Suppressed,329878,Suppressed,17127,5,1.5157118692365057e-05,1
,"Monroe County, IL",17133,Suppressed,705192,Suppressed,17133,5,7.090267615060863e-06,0
,"Morgan County, IL",17137,Suppressed,778061,Suppressed,17137,5,6.426231362322491e-06,0
,"Ogle County, IL",17141,Suppressed,1146877,Suppressed,17141,5,4.359665421836867e-06,0
,"Pike County, IL",17149,Suppressed,361692,Suppressed,17149,5,1.3823916481426185e-05,1
,"Randolph County, IL",17157,Suppressed,729228,Suppressed,17157,5,6.856566121981054e-06,0
,"Richland County, IL",17159,Suppressed,353821,Suppressed,17159,5,1.4131439343622905e-05,1
,"Rock Island County, IL",17161,Suppressed,3226067,Suppressed,17161,5,1.5498748166110624e-06,0
,"Saline County, IL",17165,Suppressed,551891,Suppressed,17165,5,9.059759988838376e-06,1
,"Sangamon County, IL",17167,Suppressed,4283147,Suppressed,17167,5,1.16736595778758e-06,0
,"Scott County, IL",17171,Suppressed,116371,Suppressed,17171,5,4.296603105584725e-05,1
,"Shelby County, IL",17173,Suppressed,489078,Suppressed,17173,5,1.0223318161929181e-05,1
,"Tazewell County, IL",17179,Suppressed,2913989,Suppressed,17179,5,1.7158609727078585e-06,0
,"Union County, IL",17181,Suppressed,388916,Suppressed,17181,5,1.2856246593094653e-05,1
,"Vermilion County, IL",17183,Suppressed,1779071,Suppressed,17183,5,2.8104555692268605e-06,0
,"Warren County, IL",17187,Suppressed,390980,Suppressed,17187,5,1.2788377922144356e-05,1
,"Washington County, IL",17189,Suppressed,322163,Suppressed,17189,5,1.55200938655277e-05,1
,"White County, IL",17193,Suppressed,321687,Suppressed,17193,5,1.5543058936170875e-05,1
,"Williamson County, IL",17199,Suppressed,1433945,Suppressed,17199,5,3.4868840855123454e-06,0
,"Winnebago County, IL",17201,Suppressed,6311033,Suppressed,17201,5,7.922633267802593e-07,0
,"Woodford County, IL",17203,Suppressed,831297,Suppressed,17203,5,6.0146975148472806e-06,0
,"Adams County, IN",18001,Suppressed,757579,Suppressed,18001,5,6.599971752120901e-06,0
,"Allen County, IN",18003,Suppressed,7808724,Suppressed,18003,5,6.403094795001078e-07,0
,"Bartholomew County, IN",18005,Suppressed,1696514,Suppressed,18005,5,2.9472200052578406e-06,0
,"Blackford County, IN",18009,Suppressed,282784,Suppressed,18009,5,1.7681339821206292e-05,1
,"Boone County, IN",18011,Suppressed,1247451,Suppressed,18011,5,4.008173467334589e-06,0
,"Brown County, IN",18013,Suppressed,333310,Suppressed,18013,5,1.5001050073505146e-05,1
,"Cass County, IN",18017,Suppressed,859236,Suppressed,18017,5,5.819123034882151e-06,0
,"Clark County, IN",18019,Suppressed,2379400,Suppressed,18019,5,2.101370093300832e-06,0
,"Clay County, IN",18021,Suppressed,586718,Suppressed,18021,5,8.52198159933733e-06,1
,"Clinton County, IN",18023,Suppressed,727287,Suppressed,18023,5,6.87486508077279e-06,0
,"Dearborn County, IN",18029,Suppressed,1074331,Suppressed,18029,5,4.654059130752068e-06,0
,"Delaware County, IN",18035,Suppressed,2581119,Suppressed,18035,5,1.937144316089262e-06,0
,"Dubois County, IN",18037,Suppressed,915862,Suppressed,18037,5,5.459337760492302e-06,0
,"Elkhart County, IN",18039,Suppressed,4317023,Suppressed,18039,5,1.1582055504452954e-06,0
,"Floyd County, IN",18043,Suppressed,1635696,Suppressed,18043,5,3.056802731069832e-06,0
,"Franklin County, IN",18047,Suppressed,501889,Suppressed,18047,5,9.96236219562493e-06,1
,"Gibson County, IN",18051,Suppressed,732747,Suppressed,18051,5,6.823637626629656e-06,0
,"Grant County, IN",18053,Suppressed,1532989,Suppressed,18053,5,3.261602007581268e-06,0
,"Greene County, IN",18055,Suppressed,722112,Suppressed,18055,5,6.924133652397412e-06,0
,"Hancock County, IN",18059,Suppressed,1488779,Suppressed,18059,5,3.358456829388378e-06,0
,"Harrison County, IN",18061,Suppressed,839433,Suppressed,18061,5,5.956401523409253e-06,0
,"Hendricks County, IN",18063,Suppressed,3102619,Suppressed,18063,5,1.6115417329681795e-06,0
,"Howard County, IN",18067,Suppressed,1835550,Suppressed,18067,5,2.7239791887989977e-06,0
,"Huntington County, IN",18069,Suppressed,818099,Suppressed,18069,5,6.111729753978431e-06,0
,"Jackson County, IN",18071,Suppressed,936722,Suppressed,18071,5,5.337762964892465e-06,0
,"Jasper County, IN",18073,Suppressed,714812,Suppressed,18073,5,6.994846197321813e-06,0
,"Jennings County, IN",18079,Suppressed,616492,Suppressed,18079,5,8.110405325616553e-06,1
,"Johnson County, IN",18081,Suppressed,3027882,Suppressed,18081,5,1.6513193050455731e-06,0
,"Knox County, IN",18083,Suppressed,840065,Suppressed,18083,5,5.951920387112902e-06,0
,"Kosciusko County, IN",18085,Suppressed,1694587,Suppressed,18085,5,2.950571437170237e-06,0
,"Lagrange County, IN",18087,Suppressed,820970,Suppressed,18087,5,6.090356529471235e-06,0
,"La Porte County, IN",18091,Suppressed,2427765,Suppressed,18091,5,2.0595074070183893e-06,0
,"Lawrence County, IN",18093,Suppressed,1010287,Suppressed,18093,5,4.949088724293196e-06,0
,"Madison County, IN",18095,Suppressed,2882779,Suppressed,18095,5,1.7344374993712664e-06,0
,"Martin County, IN",18101,Suppressed,226142,Suppressed,18101,5,2.211000168036013e-05,1
,"Monroe County, IN",18105,Suppressed,2982769,Suppressed,18105,5,1.6762947449165525e-06,0
,"Montgomery County, IN",18107,Suppressed,837896,Suppressed,18107,5,5.9673276874456975e-06,0
,"Morgan County, IN",18109,Suppressed,1512267,Suppressed,18109,5,3.306294457261846e-06,0
,"Orange County, IN",18117,Suppressed,431768,Suppressed,18117,5,1.1580293120379463e-05,1
,"Perry County, IN",18123,Suppressed,422242,Suppressed,18123,5,1.1841550579999148e-05,1
,"Porter County, IN",18127,Suppressed,3541977,Suppressed,18127,5,1.411641012914539e-06,0
,"Posey County, IN",18129,Suppressed,573392,Suppressed,18129,5,8.720037949605157e-06,1
,"Putnam County, IN",18133,Suppressed,823658,Suppressed,18133,5,6.0704807092264025e-06,0
,"Rush County, IN",18139,Suppressed,382589,Suppressed,18139,5,1.3068854567172606e-05,1
,"St. Joseph County, IN",18141,Suppressed,5877318,Suppressed,18141,5,8.507281722717743e-07,0
,"Scott County, IN",18143,Suppressed,522407,Suppressed,18143,5,9.571081551357466e-06,1
,"Shelby County, IN",18145,Suppressed,971018,Suppressed,18145,5,5.1492351326134015e-06,0
,"Spencer County, IN",18147,Suppressed,454746,Suppressed,18147,5,1.0995148940287545e-05,1
,"Starke County, IN",18149,Suppressed,510941,Suppressed,18149,5,9.785865687036272e-06,1
,"Sullivan County, IN",18153,Suppressed,469207,Suppressed,18153,5,1.0656277506516314e-05,1
,"Tippecanoe County, IN",18157,Suppressed,3776727,Suppressed,18157,5,1.3238976500022373e-06,0
,"Vanderburgh County, IN",18163,Suppressed,3920540,Suppressed,18163,5,1.2753345202446601e-06,0
,"Vigo County, IN",18167,Suppressed,2351139,Suppressed,18167,5,2.126628838192893e-06,0
,"Wabash County, IN",18169,Suppressed,725526,Suppressed,18169,5,6.891551784498419e-06,0
,"Warrick County, IN",18173,Suppressed,1286591,Suppressed,18173,5,3.886238905759484e-06,0
,"Washington County, IN",18175,Suppressed,613362,Suppressed,18175,5,8.1517929053316e-06,1
,"Wayne County, IN",18177,Suppressed,1509857,Suppressed,18177,5,3.3115718905830154e-06,0
,"Adams County, IA",19003,Suppressed,88990,Suppressed,19003,5,5.618608832453085e-05,1
,"Appanoose County, IA",19007,Suppressed,285508,Suppressed,19007,5,1.7512644129061183e-05,1
,"Audubon County, IA",19009,Suppressed,134260,Suppressed,19009,5,3.7241173841799495e-05,1
,"Benton County, IA",19011,Suppressed,567766,Suppressed,19011,5,8.80644490864194e-06,1
,"Black Hawk County, IA",19013,Suppressed,2859004,Suppressed,19013,5,1.748860792080039e-06,0
,"Boone County, IA",19015,Suppressed,579734,Suppressed,19015,5,8.624645095854306e-06,1
,"Buena Vista County, IA",19021,Suppressed,443674,Suppressed,19021,5,1.1269535740205647e-05,1
,"Butler County, IA",19023,Suppressed,327461,Suppressed,19023,5,1.5268993864918265e-05,1
,"Carroll County, IA",19027,Suppressed,456511,Suppressed,19027,5,1.0952638600165166e-05,1
,"Cedar County, IA",19031,Suppressed,404092,Suppressed,19031,5,1.2373419914276948e-05,1
,"Chickasaw County, IA",19037,Suppressed,274143,Suppressed,19037,5,1.823865646760997e-05,1
,"Clarke County, IA",19039,Suppressed,203687,Suppressed,19039,5,2.4547467437784444e-05,1
,"Clay County, IA",19041,Suppressed,366786,Suppressed,19041,5,1.3631927063737438e-05,1
,"Clinton County, IA",19045,Suppressed,1070625,Suppressed,19045,5,4.670169293636894e-06,0
,"Dallas County, IA",19049,Suppressed,1453174,Suppressed,19049,5,3.4407441916797302e-06,0
,"Des Moines County, IA",19057,Suppressed,888370,Suppressed,19057,5,5.628285511667436e-06,0
,"Dubuque County, IA",19061,Suppressed,2054628,Suppressed,19061,5,2.4335305466488337e-06,0
,"Floyd County, IA",19067,Suppressed,357656,Suppressed,19067,5,1.3979913660053235e-05,1
,"Fremont County, IA",19071,Suppressed,162431,Suppressed,19071,5,3.0782301407982466e-05,1
,"Guthrie County, IA",19077,Suppressed,241590,Suppressed,19077,5,2.0696220870069125e-05,1
,"Hamilton County, IA",19079,Suppressed,344849,Suppressed,19079,5,1.4499099605914472e-05,1
,"Henry County, IA",19087,Suppressed,443587,Suppressed,19087,5,1.127174601600137e-05,1
,"Iowa County, IA",19095,Suppressed,355776,Suppressed,19095,5,1.405378665227559e-05,1
,"Jackson County, IA",19097,Suppressed,435990,Suppressed,19097,5,1.1468152939287598e-05,1
,"Jasper County, IA",19099,Suppressed,815990,Suppressed,19099,5,6.127526072623439e-06,0
,"Johnson County, IA",19103,Suppressed,2886749,Suppressed,19103,5,1.7320522151388985e-06,0
,"Jones County, IA",19105,Suppressed,451926,Suppressed,19105,5,1.1063758225904242e-05,1
,"Kossuth County, IA",19109,Suppressed,346997,Suppressed,19109,5,1.4409346478499813e-05,1
,"Lee County, IA",19111,Suppressed,787661,Suppressed,19111,5,6.347908554568526e-06,0
,"Linn County, IA",19113,Suppressed,4615350,Suppressed,19113,5,1.0833414583942713e-06,0
,"Madison County, IA",19121,Suppressed,337103,Suppressed,19121,5,1.483226194961184e-05,1
